Index,Global_Name,Name,N11,V11
1271,Vampire_Robe_Tunic(Arcane),Vampire_Robe_Tunic(Arcane),,
1272,Shadow_Robe_Tunic(Normal),Shadow_Robe_Tunic(Normal),,
1273,Shadow_Robe_Tunic(Mystic),Shadow_Robe_Tunic(Mystic),,
1274,Shadow_Robe_Tunic(Arcane),Shadow_Robe_Tunic(Arcane),,
1275,Stole_Skirt(Normal),Stole_Skirt(Normal),,
1276,Stole_Skirt(Mystic),Stole_Skirt(Mystic),,
1277,Stole_Skirt(Arcane),Stole_Skirt(Arcane),,
1278,Silk_Cloth_Skirt(Normal),Silk_Cloth_Skirt(Normal),,
1279,Silk_Cloth_Skirt(Mystic),Silk_Cloth_Skirt(Mystic),,
1280,Silk_Cloth_Skirt(Arcane),Silk_Cloth_Skirt(Arcane),,
1281,Vampire_Rove_Skirt(Normal),Vampire_Rove_Skirt(Normal),,
1282,Vampire_Rove_Skirt(Mystic),Vampire_Rove_Skirt(Mystic),,
1283,Vampire_Rove_Skirt(Arcane),Vampire_Rove_Skirt(Arcane),,
1284,Shadow_Robe_Skirt(Normal),Shadow_Robe_Skirt(Normal),,
1285,Shadow_Robe_Skirt(Mystic),Shadow_Robe_Skirt(Mystic),,
1286,Shadow_Robe_Skirt(Arcane),Shadow_Robe_Skirt(Arcane),,
1287,Stole_Gloves(Normal),Stole_Gloves(Normal),,
1288,Stole_Gloves(Mystic),Stole_Gloves(Mystic),,
1289,Stole_Gloves(Arcane),Stole_Gloves(Arcane),,
1290,Silk_Cloth_Gloves(Normal),Silk_Cloth_Gloves(Normal),,
1291,Silk_Cloth_Gloves(Mystic),Silk_Cloth_Gloves(Mystic),,
1292,Silk_Cloth_Gloves(Arcane),Silk_Cloth_Gloves(Arcane),,
1293,Vampire_rove_Gloves(Normal),Vampire_rove_Gloves(Normal),,
1294,Vampire_rove_Gloves(Mystic),Vampire_rove_Gloves(Mystic),,
1295,Vampire_rove_Gloves(Arcane),Vampire_rove_Gloves(Arcane),,
1296,Shadow_Robe_Gloves(Normal),Shadow_Robe_Gloves(Normal),,
1297,Shadow_Robe_Gloves(Mystic),Shadow_Robe_Gloves(Mystic),,
1298,Shadow_Robe_Gloves(Arcane),Shadow_Robe_Gloves(Arcane),,
1299,Stole_Boots(Normal),Stole_Boots(Normal),,
1300,Stole_Boots(Mystic),Stole_Boots(Mystic),,
1301,Stole_Boots(Arcane),Stole_Boots(Arcane),,
1302,Silk_Cloth_Boots(Normal),Silk_Cloth_Boots(Normal),,
1303,Silk_Cloth_Boots(Mysticl),Silk_Cloth_Boots(Mysticl),,
1304,Silk_Cloth_Boots(Arcane),Silk_Cloth_Boots(Arcane),,
1305,Vampire_Robe_Boots(Normal),Vampire_Robe_Boots(Normal),,
1306,Vampire_Robe_Boots(Mystic),Vampire_Robe_Boots(Mystic),,
1307,Vampire_Robe_Boots(Arcane),Vampire_Robe_Boots(Arcane),,
1308,Shadow_Robe_Boots(Normal),Shadow_Robe_Boots(Normal),,
1309,Shadow_Robe_Boots(Mystic),Shadow_Robe_Boots(Mystic),,
1310,Shadow_Robe_Boots(Arcane),Shadow_Robe_Boots(Arcane),,
1311,Shell_Robe_Helmet(Normal),Shell_Robe_Helmet(Normal),,
1312,Shell_Robe_Helmet(Mystic),Shell_Robe_Helmet(Mystic),,
1313,Shell_Robe_Helmet(Arcane),Shell_Robe_Helmet(Arcane),,
1314,Shell_Robe_tunic(Normal),Shell_Robe_tunic(Normal),,
1315,Shell_Robe_Tunic(Mysticl),Shell_Robe_Tunic(Mysticl),,
1316,Shell_Robe_Tunic(Arcane),Shell_Robe_Tunic(Arcane),,
1317,Shell_Robe_Skirt(Normal),Shell_Robe_Skirt(Normal),,
1318,Shell_Robe_Skirt(Mystic),Shell_Robe_Skirt(Mystic),,
1319,Shell_Robe_Skirt(Arcane),Shell_Robe_Skirt(Arcane),,
1320,Shell_Robe_Gloves(Normal),Shell_Robe_Gloves(Normal),,
1321,Shell_Robe_Gloves(Mystic),Shell_Robe_Gloves(Mystic),,
1322,Shell_Robe_Gloves(Arcane),Shell_Robe_Gloves(Arcane),,
1323,Shell_Robe_Boots(Normal),Shell_Robe_Boots(Normal),,
1324,Shell_Robe_Boots(Mystic),Shell_Robe_Boots(Mystic),,
1325,Shell_Robe_Boots(Arcane),Shell_Robe_Boots(Arcane),,
1326,Casting_Robe_Helmet(Normal),Casting_Robe_Helmet(Normal),,
1327,Casting_Robe_Helmet(Mystic),Casting_Robe_Helmet(Mystic),,
1328,Casting_Robe_Helmet(Arcane),Casting_Robe_Helmet(Arcane),,
1329,Casting_Robe_Tunic(Normal),Casting_Robe_Tunic(Normal),,
1330,Casting_Robe_Tunic(Mystic),Casting_Robe_Tunic(Mystic),,
1331,Casting_Robe_Tunic(Arcane),Casting_Robe_Tunic(Arcane),,
1332,Casting_Robe_Pants(Normal),Casting_Robe_Pants(Normal),,
1333,Casting_Robe_Pants(Mystic),Casting_Robe_Pants(Mystic),,
1334,Casting_Robe_Pants(Arcane),Casting_Robe_Pants(Arcane),,
1335,Casting_Robe_Gloves(Normal),Casting_Robe_Gloves(Normal),,
1336,Casting_Robe_Gloves(Mystic),Casting_Robe_Gloves(Mystic),,
1337,Casting_Robe_Gloves(Arcane),Casting_Robe_Gloves(Arcane),,
1338,Casting_Robe_Boots(Normal),Casting_Robe_Boots(Normal),,
1339,Casting_Robe_Boots(Mystic),Casting_Robe_Boots(Mystic),,
1340,Casting_Robe_Boots(Arcane),Casting_Robe_Boots(Arcane),,
1341,Mithril_Robe_Helmet(Normal),Mithril_Robe_Helmet(Normal),,
1342,Mithril_Robe_Helmet(Mystic),Mithril_Robe_Helmet(Mystic),,
1343,Mithril_Robe_Helmet(Arcane),Mithril_Robe_Helmet(Arcane),,
1344,Mithril_Robe_Tunic(Normal),Mithril_Robe_Tunic(Normal),,
1345,Mithril_Robe_Tunic(Mystic),Mithril_Robe_Tunic(Mystic),,
1346,Mithril_Robe_Tunic(Arcane),Mithril_Robe_Tunic(Arcane),,
1347,Mithril_Robe_Pants(Normal),Mithril_Robe_Pants(Normal),,
1348,Mithril_Robe_Pants(Mystic),Mithril_Robe_Pants(Mystic),,
1349,Mithril_Robe_Pants(Arcane),Mithril_Robe_Pants(Arcane),,
1350,Mithril_Robe_Gloves(Normal),Mithril_Robe_Gloves(Normal),,
1351,Mithril_Robe_Gloves(Mystic),Mithril_Robe_Gloves(Mystic),,
1352,Mithril_Robe_Gloves(Arcane),Mithril_Robe_Gloves(Arcane),,
1353,Mithril_Robe_Boots(Normal),Mithril_Robe_Boots(Normal),,
1354,Mithril_Robe_Boots(Mystic),Mithril_Robe_Boots(Mystic),,
1355,Mithril_Robe_Boots(Arcane),Mithril_Robe_Boots(Arcane),,
1356,Guardian_Scale_Tunic,Guardian_Scale_Tunic,,
1357,Guardian_Scale_Pants,Guardian_Scale_Pants,,
1358,Guardian_Scale_Gloves,Guardian_Scale_Gloves,,
1359,Guardian_Scale_Boots,Guardian_Scale_Boots,,
1360,Templess_Helmet,Templess_Helmet,,
1361,Templess_Tunic,Templess_Tunic,,
1362,Templess_Pants,Templess_Pants,,
1363,Templess_Gloves,Templess_Gloves,,
1364,Templess_Boots,Templess_Boots,,
1365,Naiad_Tunic,Naiad_Tunic,,
1366,Naiad_Pants,Naiad_Pants,,
1367,Naiad_Gloves,Naiad_Gloves,,
1368,Naiad_Boots,Naiad_Boots,,
1369,Closed_Naiad_Tunic,Closed_Naiad_Tunic,,
1370,Closed_Naiad_Pants,Closed_Naiad_Pants,,
1371,Closed_Naiad_Gloves,Closed_Naiad_Gloves,,
1372,Closed_Naiad_Boots,Closed_Naiad_Boots,,
1373,Njord_Tunic,Njord_Tunic,,
1374,Njord_Pants,Njord_Pants,,
1375,Njord_Gloves,Njord_Gloves,,
1376,Njord_Boots,Njord_Boots,,
// 마수사 방어구 (인덱스 1401-1518),,,,
1401,Light_Pelt_Helmet(Normal),Light_Pelt_Helmet(Normal),,
1402,Light_Pelt_Helmet(Mystic),Light_Pelt_Helmet(Mystic),,
1403,Light_Pelt_Helmet(Arcane),Light_Pelt_Helmet(Arcane),,
1404,Light_Pelt_Breastplate(Normal),Light_Pelt_Breastplate(Normal),,
1405,Light_Pelt_Breastplate(Mystic),Light_Pelt_Breastplate(Mystic),,
1406,Light_Pelt_Breastplate(Arcane),Light_Pelt_Breastplate(Arcane),,
1407,Light_Pelt_Pants(Normal),Light_Pelt_Pants(Normal),,
1408,Light_Pelt_Pants(Mystic),Light_Pelt_Pants(Mystic),,
1409,Light_Pelt_Pants(Arcane),Light_Pelt_Pants(Arcane),,
1410,Light_Pelt_Gloves(Normal),Light_Pelt_Gloves(Normal),,
1411,Light_Pelt_Gloves(Mystic),Light_Pelt_Gloves(Mystic),,
1412,Light_Pelt_Gloves(Arcane),Light_Pelt_Gloves(Arcane),,
1413,Light_Pelt_Boots(Normal),Light_Pelt_Boots(Normal),,
1414,Light_Pelt_Boots(Mystic),Light_Pelt_Boots(Mystic),,
1415,Light_Pelt_Boots(Arcane),Light_Pelt_Boots(Arcane),,
1416,Wolf_Spirit_Pelt_Helmet(Normal),Wolf_Spirit_Pelt_Helmet(Normal),,
1417,Wolf_Spirit_Pelt_Helmet(Mystic),Wolf_Spirit_Pelt_Helmet(Mystic),,
1418,Wolf_Spirit_Pelt_Helmet(Arcane),Wolf_Spirit_Pelt_Helmet(Arcane),,
1419,Wolf_Spirit_Pelt_Breastplate(Normal),Wolf_Spirit_Pelt_Breastplate(Normal),,
1420,Wolf_Spirit_Pelt_Breastplate(Mystic),Wolf_Spirit_Pelt_Breastplate(Mystic),,
1421,Wolf_Spirit_Pelt_Breastplate(Arcane),Wolf_Spirit_Pelt_Breastplate(Arcane),,
1422,Wolf_Spirit_Pelt_Pants(Normal),Wolf_Spirit_Pelt_Pants(Normal),,
1423,Wolf_Spirit_Pelt_Pants(Mystic),Wolf_Spirit_Pelt_Pants(Mystic),,
1424,Wolf_Spirit_Pelt_Pants(Arcane),Wolf_Spirit_Pelt_Pants(Arcane),,
1425,Wolf_Spirit_Pelt_Gloves(Normal),Wolf_Spirit_Pelt_Gloves(Normal),,
1426,Wolf_Spirit_Pelt_Gloves(Mystic),Wolf_Spirit_Pelt_Gloves(Mystic),,
1427,Wolf_Spirit_Pelt_Gloves(Arcane),Wolf_Spirit_Pelt_Gloves(Arcane),,
1428,Wolf_Spirit_Pelt_Boots(Normal),Wolf_Spirit_Pelt_Boots(Normal),,
1429,Wolf_Spirit_Pelt_Boots(Mystic),Wolf_Spirit_Pelt_Boots(Mystic),,
1430,Wolf_Spirit_Pelt_Boots(Arcane),Wolf_Spirit_Pelt_Boots(Arcane),,
1431,Leo_Spirit_Pelt_Helmet(Normal),Leo_Spirit_Pelt_Helmet(Normal),,
1432,Leo_Spirit_Pelt_Helmet(Mystic),Leo_Spirit_Pelt_Helmet(Mystic),,
1433,Leo_Spirit_Pelt_Helmet(Arcane),Leo_Spirit_Pelt_Helmet(Arcane),,
1434,Leo_Spirit_Pelt_Breastplate(Normal),Leo_Spirit_Pelt_Breastplate(Normal),,
1435,Leo_Spirit_Pelt_Breastplate(Mystic),Leo_Spirit_Pelt_Breastplate(Mystic),,
1436,Leo_Spirit_Pelt_Breastplate(Arcane),Leo_Spirit_Pelt_Breastplate(Arcane),,
1437,Leo_Spirit_Pelt_Pants(Normal),Leo_Spirit_Pelt_Pants(Normal),,
1438,Leo_Spirit_Pelt_Pants(Mystic),Leo_Spirit_Pelt_Pants(Mystic),,
1439,Leo_Spirit_Pelt_Pants(Arcane),Leo_Spirit_Pelt_Pants(Arcane),,
1440,Leo_Spirit_Pelt_Gloves(Normal),Leo_Spirit_Pelt_Gloves(Normal),,
1441,Leo_Spirit_Pelt_Gloves(Mystic),Leo_Spirit_Pelt_Gloves(Mystic),,
1442,Leo_Spirit_Pelt_Gloves(Arcane),Leo_Spirit_Pelt_Gloves(Arcane),,
1443,Leo_Spirit_Pelt_Boots(Normal),Leo_Spirit_Pelt_Boots(Normal),,
1444,Leo_Spirit_Pelt_Boots(Mystic),Leo_Spirit_Pelt_Boots(Mystic),,
1445,Leo_Spirit_Pelt_Boots(Arcane),Leo_Spirit_Pelt_Boots(Arcane),,
1446,Eagle_Spirit_Pelt_Helmet(Normal),Eagle_Spirit_Pelt_Helmet(Normal),,
1447,Eagle_Spirit_Pelt_Helmet(Mystic),Eagle_Spirit_Pelt_Helmet(Mystic),,
1448,Eagle_Spirit_Pelt_Helmet(Arcane),Eagle_Spirit_Pelt_Helmet(Arcane),,
1449,Eagle_Spirit_Pelt_Breastplate(Normal),Eagle_Spirit_Pelt_Breastplate(Normal),,
1450,Eagle_Spirit_Pelt_Breastplate(Mystic),Eagle_Spirit_Pelt_Breastplate(Mystic),,
1451,Eagle_Spirit_Pelt_Breastplate(Arcane),Eagle_Spirit_Pelt_Breastplate(Arcane),,
1452,Eagle_Spirit_Pelt_Pants(Normal),Eagle_Spirit_Pelt_Pants(Normal),,
1453,Eagle_Spirit_Pelt_Pants(Mystic),Eagle_Spirit_Pelt_Pants(Mystic),,
1454,Eagle_Spirit_Pelt_Pants(Arcane),Eagle_Spirit_Pelt_Pants(Arcane),,
1455,Eagle_Spirit_Pelt_Gloves(Normal),Eagle_Spirit_Pelt_Gloves(Normal),,
1456,Eagle_Spirit_Pelt_Gloves(Mystic),Eagle_Spirit_Pelt_Gloves(Mystic),,
1457,Eagle_Spirit_Pelt_Gloves(Arcane),Eagle_Spirit_Pelt_Gloves(Arcane),,
1458,Eagle_Spirit_Pelt_Boots(Normal),Eagle_Spirit_Pelt_Boots(Normal),,
1459,Eagle_Spirit_Pelt_Boots(Mystic),Eagle_Spirit_Pelt_Boots(Mystic),,
1460,Eagle_Spirit_Pelt_Boots(Arcane),Eagle_Spirit_Pelt_Boots(Arcane),,
1461,Bone_Spirit_Helmet(Normal),Bone_Spirit_Helmet(Normal),,
1462,Bone_Spirit_Helmet(Mystic),Bone_Spirit_Helmet(Mystic),,
1463,Bone_Spirit_Helmet(Arcane),Bone_Spirit_Helmet(Arcane),,
1464,Bone_Spirit_Breastplate(Normal),Bone_Spirit_Breastplate(Normal),,
1465,Bone_Spirit_Breastplate(Mystic),Bone_Spirit_Breastplate(Mystic),,
1466,Bone_Spirit_Breastplate(Arcane),Bone_Spirit_Breastplate(Arcane),,
1467,Bone_Spirit_Pants(Normal),Bone_Spirit_Pants(Normal),,
1468,Bone_Spirit_Pants(Mystic),Bone_Spirit_Pants(Mystic),,
1469,Bone_Spirit_Pants(Arcane),Bone_Spirit_Pants(Arcane),,
1470,Bone_Spirit_Gloves(Normal),Bone_Spirit_Gloves(Normal),,
1471,Bone_Spirit_Gloves(Mystic),Bone_Spirit_Gloves(Mystic),,
1472,Bone_Spirit_Gloves(Arcane),Bone_Spirit_Gloves(Arcane),,
1473,Bone_Spirit_Boots(Normal),Bone_Spirit_Boots(Normal),,
1474,Bone_Spirit_Boots(Mystic),Bone_Spirit_Boots(Mystic),,
1475,Bone_Spirit_Boots(Arcane),Bone_Spirit_Boots(Arcane),,
1476,Iron_Helmet(Normal),Iron_Helmet(Normal),,
1477,Iron_Helmet(Mystic),Iron_Helmet(Mystic),,
1478,Iron_Helmet(Arcane),Iron_Helmet(Arcane),,
1479,Iron_Breastplate(Normal),Iron_Breastplate(Normal),,
1480,Iron_Breastplate(Mystic),Iron_Breastplate(Mystic),,
1481,Iron_Breastplate(Arcane),Iron_Breastplate(Arcane),,
1482,Iron_Pants(Normal),Iron_Pants(Normal),,
1483,Iron_Pants(Mystic),Iron_Pants(Mystic),,
1484,Iron_Pants(Arcane),Iron_Pants(Arcane),,
1485,Iron_Gloves(Normal),Iron_Gloves(Normal),,
1486,Iron_Gloves(Mystic),Iron_Gloves(Mystic),,
1487,Iron_Glvoes(Arcane),Iron_Glvoes(Arcane),,
1488,Iron_Boots(Normal),Iron_Boots(Normal),,
1489,Iron_Boots(Mystic),Iron_Boots(Mystic),,
1490,Iron_Boots(Arcane),Iron_Boots(Arcane),,
1491,Meta_Elemental_Helmet(Normal),Meta_Elemental_Helmet(Normal),,
1492,Meta_Elemental_Helmet(Mystic),Meta_Elemental_Helmet(Mystic),,
1493,Meta_Elemental_Helmet(Arcane),Meta_Elemental_Helmet(Arcane),,
1494,Meta_Elemental_Breastplate(Normal),Meta_Elemental_Breastplate(Normal),,
1495,Meta_Elemental_Breastplate(Mystic),Meta_Elemental_Breastplate(Mystic),,
1496,Meta_Elemental_Breastplate(Arcane),Meta_Elemental_Breastplate(Arcane),,
1497,Meta_Elemental_Pants(Normal),Meta_Elemental_Pants(Normal),,
1498,Meta_Elemental_Pants(Mystic),Meta_Elemental_Pants(Mystic),,
1499,Meta_Elemental_Pants(Arcane),Meta_Elemental_Pants(Arcane),,
1500,Meta_Elemental_Gloves(Normal),Meta_Elemental_Gloves(Normal),,
1501,Meta_Elemental_Gloves(Mystic),Meta_Elemental_Gloves(Mystic),,
1502,Meta_Elemental_Gloves(Arcane),Meta_Elemental_Gloves(Arcane),,
1503,Meta_Elemental_Boots(Normal),Meta_Elemental_Boots(Normal),,
1504,Meta_Elemental_Boots(Mystic),Meta_Elemental_Boots(Mystic),,
1505,Meta_Elemental_Boots(Arcane),Meta_Elemental_Boots(Arcane),,
1506,Distraction_Breastplate,Distraction_Breastplate,,
1507,Distraction_Pants,Distraction_Pants,,
1508,Distraction_Gloves,Distraction_Gloves,,
1509,Distraction_Boots,Distraction_Boots,,
1510,Raven_Helmet,Raven_Helmet,,
1511,Raven_Breastplate,Raven_Breastplate,,
1512,Raven_Pants,Raven_Pants,,
1513,Raven_Gloves,Raven_Gloves,,
1514,Raven_Boots,Raven_Boots,,
1515,Oread_Breastplate,Oread_Breastplate,,
1516,Oread_Pants,Oread_Pants,,
1517,Oread_Gloves,Oread_Gloves,,
1518,Oread_Boots,Oread_Boots,,
1519,Closed_Oread_Breastplate,Closed_Oread_Breastplate,,
1520,Closed_Oread_Pants,Closed_Oread_Pants,,
1521,Closed_Oread_Gloves,Closed_Oread_Gloves,,
1522,Closed_Oread_Boots,Closed_Oread_Boots,,
1523,Vidar_Breastplate,Vidar_Breastplate,,
1524,Vidar_Pants,Vidar_Pants,,
1525,Vidar_Gloves,Vidar_Gloves,,
1526,Vidar_Boots,Vidar_Boots,,
// 헌터 방어구(인덱스 1551-1700),,,,
1551,Pated_Cap(Normal),Pated_Cap(Normal),,
1552,Pated_Cap(Mystic),Pated_Cap(Mystic),,
1553,Pated_Cap(Arcane),Pated_Cap(Arcane),,
1554,Pated_Jacket(Normal),Pated_Jacket(Normal),,
1555,Pated_Jacket(Mystic),Pated_Jacket(Mystic),,
1556,Pated_Jacket(Arcane),Pated_Jacket(Arcane),,
1557,Pated_Pants(Normal),Pated_Pants(Normal),,
1558,Pated_Pants(Mystic),Pated_Pants(Mystic),,
1559,Pated_Pants(Arcane),Pated_Pants(Arcane),,
1560,Pated_Brace(Normal),Pated_Brace(Normal),,
1561,Pated_Brace(Mystic),Pated_Brace(Mystic),,
1562,Pated_Brace(Arcane),Pated_Brace(Arcane),,
1563,Pated_Boots(Normal),Pated_Boots(Normal),,
1564,Pated_Boots(Mystic),Pated_Boots(Mystic),,
1565,Pated_Boots(Arcane),Pated_Boots(Arcane),,
1566,Splint_Cap(Normal),Splint_Cap(Normal),,
1567,Splint_Cap(Mystic),Splint_Cap(Mystic),,
1568,Splint_Cap(Arcane),Splint_Cap(Arcane),,
1569,Splint_Breast(Normal),Splint_Breast(Normal),,
1570,Splint_Breast(Mystic),Splint_Breast(Mystic),,
1571,Splint_Breast(Arcane),Splint_Breast(Arcane),,
1572,Splint_Pants(Normal),Splint_Pants(Normal),,
1573,Splint_Pants(Mystic),Splint_Pants(Mystic),,
1574,Splint_Pants(Arcane),Splint_Pants(Arcane),,
1575,Splint_Brace(Normal),Splint_Brace(Normal),,
1576,Splint_Brace(Mystic),Splint_Brace(Mystic),,
1577,Splint_Brace(Arcane),Splint_Brace(Arcane),,
1578,Splint_Boots(Normal),Splint_Boots(Normal),,
1579,Splint_Boots(Mystic),Splint_Boots(Mystic),,
1580,Splint_Boots(Arcane),Splint_Boots(Arcane),,
1581,Bandage_Cap(Normal),Bandage_Cap(Normal),,
1582,Bandage_Cap(Mystic),Bandage_Cap(Mystic),,
1583,Bandage_Cap(Arcane),Bandage_Cap(Arcane),,
1584,Bandage_Breast(Normal),Bandage_Breast(Normal),,
1585,Bandage_Breast(Mystic),Bandage_Breast(Mystic),,
1586,Bandage_Breast(Arcane),Bandage_Breast(Arcane),,
1587,Bandage_Pants(Normal),Bandage_Pants(Normal),,
1588,Bandage_Pants(Mystic),Bandage_Pants(Mystic),,
1589,Bandage_Pants(Arcane),Bandage_Pants(Arcane),,
1590,Bandage_Brace(Normal),Bandage_Brace(Normal),,
1591,Bandage_Brace(Mysticl),Bandage_Brace(Mysticl),,
1592,Bandage_Brace(Arcane),Bandage_Brace(Arcane),,
1593,Bandage_Boots(Normal),Bandage_Boots(Normal),,
1594,Bandage_Boots(Mystic),Bandage_Boots(Mystic),,
1595,Bandage_Boots(Arcane),Bandage_Boots(Arcane),,
1596,Brigandine_Cap(Normal),Brigandine_Cap(Normal),,
1597,Brigandine_Cap(Mystic),Brigandine_Cap(Mystic),,
1598,Brigandine_Cap(Arcane),Brigandine_Cap(Arcane),,
1599,Brigandine_Breast(Normal),Brigandine_Breast(Normal),,
1600,Brigandine_Breast(Mystic),Brigandine_Breast(Mystic),,
1601,Brigandine_Breast(Arcane),Brigandine_Breast(Arcane),,
1602,Brigandine_Pants(Normal),Brigandine_Pants(Normal),,
1603,Brigandine_Pants(Mystic),Brigandine_Pants(Mystic),,
1604,Brigandine_Pants(Arcane),Brigandine_Pants(Arcane),,
1605,Brigandine_Brace(Normal),Brigandine_Brace(Normal),,
1606,Brigandine_Brace(Mystic),Brigandine_Brace(Mystic),,
1607,Brigandine_Brace(Arcane),Brigandine_Brace(Arcane),,
1608,Brigandine_Boots(Normal),Brigandine_Boots(Normal),,
1609,Brigandine_Boots(Mystic),Brigandine_Boots(Mystic),,
1610,Brigandine_Boots(Arcane),Brigandine_Boots(Arcane),,
1611,Field_Combat_Cap(Normal),Field_Combat_Cap(Normal),,
1612,Field_Combat_Cap(Mystic),Field_Combat_Cap(Mystic),,
1613,Field_Combat_Cap(Arcane),Field_Combat_Cap(Arcane),,
1614,Field_Combat_Breast(Normal),Field_Combat_Breast(Normal),,
1615,Field_Combat_Breast(Mystic),Field_Combat_Breast(Mystic),,
1616,Field_Combat_Breast(Arcane),Field_Combat_Breast(Arcane),,
1617,Field_Combat_Pants(Normal),Field_Combat_Pants(Normal),,
1618,Field_Combat_Pants(Mystic),Field_Combat_Pants(Mystic),,
1619,Field_Combat_Pants(Arcane),Field_Combat_Pants(Arcane),,
1620,Field_Combat_Brace(Normal),Field_Combat_Brace(Normal),,
1621,Field_Combat_Brace(Mystic),Field_Combat_Brace(Mystic),,
1622,Field_Combat_Brace(Arcane),Field_Combat_Brace(Arcane),,
1623,Field_Combat_Boots(Normal),Field_Combat_Boots(Normal),,
1624,Field_Combat_Boots(Mystic),Field_Combat_Boots(Mystic),,
1625,Field_Combat_Boots(Arcane),Field_Combat_Boots(Arcane),,
1626,Nature_Cap(Normal),Nature_Cap(Normal),,
1627,Nature_Cap(Mystic),Nature_Cap(Mystic),,
1628,Nature_Cap(Arcane),Nature_Cap(Arcane),,
1629,Nature_Breast(Normal),Nature_Breast(Normal),,
1630,Nature_Breast(Mystic),Nature_Breast(Mystic),,
1631,Nature_Breast(Arcane),Nature_Breast(Arcane),,
1632,Nature_Pants(Normal),Nature_Pants(Normal),,
1633,Nature_Pants(Mystic),Nature_Pants(Mystic),,
1634,Nature_Pants(Arcane),Nature_Pants(Arcane),,
1635,Nature_Brace(Normal),Nature_Brace(Normal),,
1636,Nature_Brace(Mystic),Nature_Brace(Mystic),,
1637,Nature_Brace(Arcane),Nature_Brace(Arcane),,
1638,Nature_Boots(Normal),Nature_Boots(Normal),,
1639,Nature_Boots(Mystic),Nature_Boots(Mystic),,
1640,Nature_Boots(Arcane),Nature_Boots(Arcane),,
1641,Gold_Curve_Web_Cap(Normal),Gold_Curve_Web_Cap(Normal),,
1642,Gold_Curve_Web_Cap(Mystic),Gold_Curve_Web_Cap(Mystic),,
1643,Gold_Curve_Web_Cap(Arcane),Gold_Curve_Web_Cap(Arcane),,
1644,Gold_Curve_Web_Breast(Normal),Gold_Curve_Web_Breast(Normal),,
1645,Gold_Curve_Web_Breast(Mystic),Gold_Curve_Web_Breast(Mystic),,
1646,Gold_Curve_Web_Breast(Arcane),Gold_Curve_Web_Breast(Arcane),,
1647,Gold_Curve_Web_Pants(Normal),Gold_Curve_Web_Pants(Normal),,
1648,Gold_Curve_Web_Pants(Mystic),Gold_Curve_Web_Pants(Mystic),,
1649,Gold_Curve_Web_Pants(Arcane),Gold_Curve_Web_Pants(Arcane),,
1650,Gold_Curve_Web_Brace(Normal),Gold_Curve_Web_Brace(Normal),,
1651,Gold_Curve_Web_Brace(Mystic),Gold_Curve_Web_Brace(Mystic),,
1652,Gold_Curve_Web_Brace(Arcane),Gold_Curve_Web_Brace(Arcane),,
1653,Gold_Curve_Web_Boots(Normal),Gold_Curve_Web_Boots(Normal),,
1654,Gold_Curve_Web_Boots(Mystic),Gold_Curve_Web_Boots(Mystic),,
1655,Gold_Curve_Web_Boots(Arcane),Gold_Curve_Web_Boots(Arcane),,
1656,Rake_Breast,Rake_Breast,,
1657,Rake_Pants,Rake_Pants,,
1658,Rake_Brace,Rake_Brace,,
1659,Rake_Boots,Rake_Boots,,
1660,Region_Cap,Region_Cap,,
1661,Region_Breast,Region_Breast,,
1662,Region_Pants,Region_Pants,,
1663,Region_Brace,Region_Brace,,
1664,Region_Boots,Region_Boots,,
1665,Ariel_Breast,Ariel_Breast,,
1666,Ariel_Pants,Ariel_Pants,,
1667,Ariel_Brace,Ariel_Brace,,
1668,Ariel_Boots,Ariel_Boots,,
1669,Closed_Ariel_Breast,Closed_Ariel_Breast,,
1670,Closed_Ariel_Pants,Closed_Ariel_Pants,,
1671,Closed_Ariel_Brace,Closed_Ariel_Brace,,
1672,Closed_Ariel_Boots,Closed_Ariel_Boots,,
1673,Loki_Breast,Loki_Breast,,
1674,Loki_Pants,Loki_Pants,,
1675,Loki_Brace,Loki_Brace,,
1676,Loki_Boots,Loki_Boots,,
// 방패(1701-1720),,,,
1701,Wood_Shield,Wood_Shield,,
1702,Buckler,Buckler,,
1703,Aspiece,Aspiece,,
1704,Kite_Shield,Kite_Shield,,
1705,Large_Shield,Large_Shield,,
1706,Knight_Shield,Knight_Shield,,
1707,Bronze_Shield,Bronze_Shield,,
1708,Tower_Shield,Tower_Shield,,
1709,Aegis,Aegis,,
1710,Rune_Shield,Rune_Shield,,
1711,Thron_Of_Hoplon,Thron_Of_Hoplon,,
1712,Guardian_Shield,Guardian_Shield,,
1713,Baldr_Of_Shield,Baldr_Of_Shield,,
1714,Closed_Baldr_Of_Shield,Closed_Baldr_Of_Shield,,
// 이벤트아이템 추가(1721~1800),,,,
1720,Cape_Of_Darkness,Cape_Of_Darkness,,
1721,Snowball,Snowball,,
1722,Twig,Twig,,
1723,Straw,Straw,,
1724,Hat,Hat,,
1725,Carrot,Carrot,,
1726,Grewpain,Grewpain,,
1727,Christmas_Tree,Christmas_Tree,,
1728,Firecracker,Firecracker,,
1729,Money_Envelop(Taiwan),Money_Envelop(Taiwan),,
1730,Money_Envelop(China),Money_Envelop(China),,
1731,Challenge(Arcane),Challenge(Arcane),,
1732,Voucher_Courage,Voucher_Courage,,
1733,Rune_Slate,Rune_Slate,,
1734,Rune_Slate,Rune_Slate,,
